tweet_id,text,rating_numerator,rating_denominator,name,timestamp,source,expanded_urls,day,month,year,dog_stages,retweet_count,favorite_count,jpg_url,predictions,confidence
775364825476165632,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,Finley,2016-09-12 16:05:54,Twitter for iPhone,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",12,9,2016,doggo,2706,6918,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,beagle,0.571229
775364825476165632,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,Finley,2016-09-12 16:05:54,Twitter for iPhone,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",12,9,2016,doggo,2706,6918,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,beagle,0.571229
782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,2016-10-01 19:47:08,Twitter for iPhone,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",1,10,2016,doggo,5107,15659,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,briard,0.5044270000000001
782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,2016-10-01 19:47:08,Twitter for iPhone,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",1,10,2016,doggo,5107,15659,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,briard,0.5044270000000001
782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,Deacon,2016-10-03 01:00:34,Twitter for iPhone,https://twitter.com/dog_rates/status/782747134529531904/photo/1,3,10,2016,doggo,1314,7053,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,golden_retriever,0.560699
782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,Deacon,2016-10-03 01:00:34,Twitter for iPhone,https://twitter.com/dog_rates/status/782747134529531904/photo/1,3,10,2016,doggo,1314,7053,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,golden_retriever,0.560699
786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,Rizzo,2016-10-13 00:29:39,Twitter for iPhone,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,2016,doggo,3204,10251,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,golden_retriever,0.929266
786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,Rizzo,2016-10-13 00:29:39,Twitter for iPhone,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,2016,doggo,3204,10251,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,golden_retriever,0.929266
752682090207055872,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,10,10,,2016-07-12 01:52:49,Twitter for iPhone,"https://twitter.com/dog_rates/status/752682090207055872/photo/1,https://twitter.com/dog_rates/status/752682090207055872/photo/1",12,7,2016,doggo,1454,5579,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,german_shepherd,0.299966
752682090207055872,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,10,10,,2016-07-12 01:52:49,Twitter for iPhone,"https://twitter.com/dog_rates/status/752682090207055872/photo/1,https://twitter.com/dog_rates/status/752682090207055872/photo/1",12,7,2016,doggo,1454,5580,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,german_shepherd,0.299966
752334515931054080,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,8,10,,2016-07-11 02:51:40,Twitter for iPhone,https://twitter.com/dog_rates/status/752334515931054080/video/1,11,7,2016,doggo,1006,3582,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,bedlington_terrier,0.399163
752334515931054080,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,8,10,,2016-07-11 02:51:40,Twitter for iPhone,https://twitter.com/dog_rates/status/752334515931054080/video/1,11,7,2016,doggo,1006,3582,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,bedlington_terrier,0.399163
716080869887381504,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11,10,,2016-04-02 01:52:38,Twitter for iPhone,"https://twitter.com/dog_rates/status/716080869887381504/photo/1,https://twitter.com/dog_rates/status/716080869887381504/photo/1",2,4,2016,doggo,1702,6237,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,golden_retriever,0.638625
716080869887381504,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11,10,,2016-04-02 01:52:38,Twitter for iPhone,"https://twitter.com/dog_rates/status/716080869887381504/photo/1,https://twitter.com/dog_rates/status/716080869887381504/photo/1",2,4,2016,doggo,1702,6237,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,golden_retriever,0.638625
719991154352222208,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10,10,,2016-04-12 20:50:42,Twitter for iPhone,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",12,4,2016,doggo,1589,4472,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,golden_retriever,0.605304
719991154352222208,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10,10,,2016-04-12 20:50:42,Twitter for iPhone,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",12,4,2016,doggo,1589,4472,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,golden_retriever,0.605304
724771698126512129,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11,10,,2016-04-26 01:26:53,Twitter for iPhone,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1",26,4,2016,doggo,566,2149,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,german_short-haired_pointer,0.835491
724771698126512129,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11,10,,2016-04-26 01:26:53,Twitter for iPhone,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1",26,4,2016,doggo,566,2149,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,german_short-haired_pointer,0.835491
727644517743104000,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13,10,,2016-05-03 23:42:26,Twitter for iPhone,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",3,5,2016,doggo,1584,5373,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,great_pyrenees,0.457164
727644517743104000,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13,10,,2016-05-03 23:42:26,Twitter for iPhone,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",3,5,2016,doggo,1584,5373,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,great_pyrenees,0.457164
732375214819057664,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11,10,Kyle,2016-05-17 01:00:32,Twitter for iPhone,https://twitter.com/dog_rates/status/732375214819057664/photo/1,17,5,2016,doggo,2274,7412,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,basset,0.000547053
732375214819057664,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11,10,Kyle,2016-05-17 01:00:32,Twitter for iPhone,https://twitter.com/dog_rates/status/732375214819057664/photo/1,17,5,2016,doggo,2274,7412,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,basset,0.000547053
733109485275860992,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12,10,,2016-05-19 01:38:16,Twitter for iPhone,https://twitter.com/dog_rates/status/733109485275860992/photo/1,19,5,2016,doggo,15454,49219,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden_retriever,0.945523
733109485275860992,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12,10,,2016-05-19 01:38:16,Twitter for iPhone,https://twitter.com/dog_rates/status/733109485275860992/photo/1,19,5,2016,doggo,15454,49218,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden_retriever,0.945523
735256018284875776,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8,10,Kellogg,2016-05-24 23:47:49,Twitter for iPhone,https://twitter.com/dog_rates/status/735256018284875776/photo/1,24,5,2016,doggo,801,3054,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,staffordshire_bullterrier,0.523191
735256018284875776,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8,10,Kellogg,2016-05-24 23:47:49,Twitter for iPhone,https://twitter.com/dog_rates/status/735256018284875776/photo/1,24,5,2016,doggo,801,3054,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,staffordshire_bullterrier,0.523191
739238157791694849,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13,10,,2016-06-04 23:31:25,Twitter for iPhone,https://twitter.com/dog_rates/status/739238157791694849/video/1,4,6,2016,doggo,52627,106774,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,eskimo_dog,0.503372
739238157791694849,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13,10,,2016-06-04 23:31:25,Twitter for iPhone,https://twitter.com/dog_rates/status/739238157791694849/video/1,4,6,2016,doggo,52627,106774,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,eskimo_dog,0.503372
741067306818797568,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,12,10,,2016-06-10 00:39:48,Twitter for iPhone,https://twitter.com/dog_rates/status/741067306818797568/photo/1,10,6,2016,doggo,2801,8831,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,golden_retriever,0.843799
741067306818797568,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,12,10,,2016-06-10 00:39:48,Twitter for iPhone,https://twitter.com/dog_rates/status/741067306818797568/photo/1,10,6,2016,doggo,2801,8831,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,golden_retriever,0.843799
744234799360020481,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,13,10,,2016-06-18 18:26:18,Twitter for iPhone,https://twitter.com/dog_rates/status/744234799360020481/video/1,18,6,2016,doggo,70326,144240,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,labrador_retriever,0.825333
744234799360020481,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,13,10,,2016-06-18 18:26:18,Twitter for iPhone,https://twitter.com/dog_rates/status/744234799360020481/video/1,18,6,2016,doggo,70326,144240,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,labrador_retriever,0.825333
745433870967832576,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,10,10,Lenox,2016-06-22 01:50:58,Twitter for iPhone,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1",22,6,2016,doggo,2300,6523,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,basset,1.44895e-05
745433870967832576,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,10,10,Lenox,2016-06-22 01:50:58,Twitter for iPhone,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1",22,6,2016,doggo,2300,6523,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,basset,1.44895e-05
748932637671223296,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,13,10,Divine,2016-07-01 17:33:49,Twitter for iPhone,https://twitter.com/dog_rates/status/748932637671223296/photo/1,1,7,2016,doggo,2052,5393,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,borzoi,0.742912
748932637671223296,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,13,10,Divine,2016-07-01 17:33:49,Twitter for iPhone,https://twitter.com/dog_rates/status/748932637671223296/photo/1,1,7,2016,doggo,2052,5393,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,borzoi,0.742912
750011400160841729,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,11,10,Piper,2016-07-04 17:00:26,TweetDeck,https://twitter.com/dog_rates/status/750011400160841729/photo/1,4,7,2016,doggo,819,2997,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,boston_bull,0.0871498
750011400160841729,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,11,10,Piper,2016-07-04 17:00:26,TweetDeck,https://twitter.com/dog_rates/status/750011400160841729/photo/1,4,7,2016,doggo,819,2997,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,boston_bull,0.0871498
751583847268179968,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,5,10,,2016-07-09 01:08:47,Twitter for iPhone,https://twitter.com/dog_rates/status/751583847268179968/photo/1,9,7,2016,doggo,1001,4091,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,dalmatian,0.8683040000000001
751583847268179968,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,5,10,,2016-07-09 01:08:47,Twitter for iPhone,https://twitter.com/dog_rates/status/751583847268179968/photo/1,9,7,2016,doggo,1001,4091,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,dalmatian,0.8683040000000001
752660715232722944,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr",10,10,,2016-07-12 00:27:52,Twitter for iPhone,"https://twitter.com/dog_rates/status/752660715232722944/photo/1,https://twitter.com/dog_rates/status/752660715232722944/photo/1",12,7,2016,doggo,1418,4067,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,english_setter,0.0505118
752660715232722944,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr",10,10,,2016-07-12 00:27:52,Twitter for iPhone,"https://twitter.com/dog_rates/status/752660715232722944/photo/1,https://twitter.com/dog_rates/status/752660715232722944/photo/1",12,7,2016,doggo,1418,4067,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,english_setter,0.0505118
795464331001561088,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,,2016-11-07 03:14:10,Twitter for iPhone,https://twitter.com/dog_rates/status/795464331001561088/video/1,7,11,2016,doggo,21864,46604,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,golden_retriever,0.193082
795464331001561088,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,,2016-11-07 03:14:10,Twitter for iPhone,https://twitter.com/dog_rates/status/795464331001561088/video/1,7,11,2016,doggo,21864,46604,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,golden_retriever,0.193082
799757965289017345,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,2016-11-18 23:35:32,Twitter for iPhone,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",18,11,2016,doggo,1997,7946,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,border_collie,0.442534
799757965289017345,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,2016-11-18 23:35:32,Twitter for iPhone,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",18,11,2016,doggo,1997,7946,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,border_collie,0.442534
831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12,10,Emanuel,2017-02-15 18:54:34,Twitter for iPhone,https://twitter.com/dog_rates/status/831939777352105988/photo/1,15,2,2017,doggo,5642,22425,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,pomeranian,0.153862
831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12,10,Emanuel,2017-02-15 18:54:34,Twitter for iPhone,https://twitter.com/dog_rates/status/831939777352105988/photo/1,15,2,2017,doggo,5642,22425,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,pomeranian,0.153862
832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12,10,Miguel,2017-02-16 01:04:13,Twitter for iPhone,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",16,2,2017,doggo,4291,16732,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,0.601712
832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12,10,Miguel,2017-02-16 01:04:13,Twitter for iPhone,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",16,2,2017,doggo,4291,16732,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,0.601712
832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14,10,Smiley,2017-02-16 17:00:25,Twitter for iPhone,https://twitter.com/dog_rates/status/832273440279240704/video/1,16,2,2017,doggo,2139,10632,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,pembroke,0.134081
832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14,10,Smiley,2017-02-16 17:00:25,Twitter for iPhone,https://twitter.com/dog_rates/status/832273440279240704/video/1,16,2,2017,doggo,2139,10632,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,pembroke,0.134081
832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13,10,Rhino,2017-02-18 17:00:10,Twitter for iPhone,"https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",18,2,2017,doggo,2006,12400,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,0.539036
832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13,10,Rhino,2017-02-18 17:00:10,Twitter for iPhone,"https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",18,2,2017,doggo,2006,12400,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,0.539036
834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13,10,,2017-02-23 01:22:14,Twitter for iPhone,https://twitter.com/dog_rates/status/834574053763584002/photo/1,23,2,2017,doggo,2304,12785,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,golden_retriever,0.226564
